id,graph_Da,graph_Db,graph_Dc,graph_Dd,graph_De
3073,-0.1105,-0.0475,-0.0478,-0.2402,0.0014
3074,0.1486,-0.2106,-0.1559,0.0534,0.0571
3075,0.0953,-0.0756,-0.0404,0.1056,0.0507
3076,0.0426,-0.0245,-0.0913,-0.1,0.0147
3077,0.1166,0.0326,0.1735,-0.308,0.3305
3078,-0.2896,0.2678,0.0039,0.2152,0.2721
3079,0.066,0.0521,0.1824,-0.0635,-0.1179
3080,0,0,0,0,0
3081,0,0,0,0,0
3082,-0.5525,-0.0404,-0.0764,-0.0593,-0.3236
3083,-0.0591,-0.1853,0.0271,0.0581,0.0418
3084,0.1233,0.0146,-0.0667,0.0037,0.0308
3085,0.1465,0.1304,-0.0131,0.1385,0.19
3086,0.0693,-0.0657,0.1467,0.2694,-0.031
3087,-0.1029,0.1542,-0.171,0.0989,0.2117
3088,-0.1469,0.134,-0.1485,-0.1686,0.0241
3089,-0.0694,0.0637,-0.1151,0.1361,-0.0406
3090,-0.0352,-0.0203,-0.2239,0.1949,-0.0215
3091,-0.0787,-0.0313,0.0637,-0.1919,0.1083
3092,0.307,0.019,-0.0271,-0.0385,0.2148
3093,-0.2419,0.1095,-0.1983,0.0695,0.0068
3094,-0.0994,-0.0876,-0.0375,-0.0875,-0.2558
3095,0.1157,-0.0116,-0.1225,-0.1387,0.0127
3096,0.1143,-0.2105,0.0035,0.1888,-0.0561
3097,-0.2081,0.1727,0.0373,0.1235,0.0279
3098,0.1311,0.1158,-0.0793,0.0931,-0.0907
3099,0.0703,0.0643,0.0212,-0.0211,-0.0039
3100,-0.1321,0.133,-0.0991,-0.0324,-0.0695
3101,0.0779,-0.2695,-0.0816,0.1888,0.0175
3102,-0.1458,0.0488,-0.0996,0.114,-0.026
3103,0,0,0,0,0
3104,0,0,0,0,0
3105,0,0,0,0,0
3106,0,0,0,0,0
3107,-0.0982,0.0588,0.0263,0.1348,0.0282
3108,0,0,0,0,0
3109,0,0,0,0,0
3110,0,0,0,0,0
3111,-0.0078,-0.0217,-0.072,-0.0619,-0.0572
3112,0,0,0,0,0
3113,0.0829,0.0323,0.1667,0.2077,-0.1404
3114,0.139,-0.0448,0.2752,0.0115,-0.0204
3115,0,0,0,0,0
3116,0,0,0,0,0
3117,0,0,0,0,0
3118,0,0,0,0,0
3119,0.0221,-0.0061,0.0717,-0.1987,0.0615
3120,-0.0393,-0.0174,-0.1293,-0.0039,-0.0491
3121,-0.0227,-0.1926,0.0856,0.0658,0.1344
3122,-0.1511,-0.0641,-0.0975,0.0276,0.222
3123,0.1884,0.019,-0.0073,-0.0477,0.1642
3124,-0.0605,0.1726,-0.0594,0.1872,-0.0998
3125,0.2222,-0.0762,-0.3794,-0.0375,0.024
3126,-0.0155,0.0471,-0.1524,0.0062,-0.1343
3127,-0.2291,-0.1859,0.0539,0.0841,0.145
3128,0.0417,0.0858,-0.0615,-0.0124,0.0138
3129,-0.0954,0.0511,-0.0734,0.1405,0.2634
3130,0.1469,-0.098,-0.0216,0.0737,0.0068
3131,-0.0987,0.1301,0.1316,-0.2631,-0.1765
3132,0.2353,-0.1026,0.1461,-0.1129,-0.1162
3133,0.0717,0.1003,-0.2088,0.0122,0.0341
3134,-0.0933,-0.0742,0.2378,0.1063,0.0805
3135,0.0718,-0.1631,0.1021,0.0183,-0.0925
3136,-0.2324,0.0727,-0.1068,-0.1755,0.2062
3137,0.1144,-0.2468,0.0759,0.0936,-0.0132
3138,0.316,0.1591,-0.0457,0.2587,0.2022
3139,0.18,-0.1272,-0.2013,0.0722,-0.0272
3140,0.125,-0.0997,-0.0867,-0.1834,0.1373
3141,0.194,-0.0588,0.0137,0.0264,-0.1712
3142,-0.0429,0.0351,0.0091,-0.1806,0.1071
3143,0.0198,-0.2269,-0.2105,0.1533,0.125
3144,-0.1217,-0.0062,-0.2087,0.0511,-0.0652
3145,-0.1907,-0.1008,0.1439,-0.1029,-0.0652
3146,-0.0023,-0.1664,0.0937,-0.0308,0.0961
3147,0.1517,0.0418,0.2621,0.0949,0.0872
3148,-0.0124,-0.3115,-0.2562,-0.0615,-0.089
3149,0,0,0,0,0
3150,-0.0048,-0.1619,-0.2144,0.0895,0.1165
3151,-0.0412,0.0215,-0.1428,0.064,-0.0807
3152,-0.071,0.1899,0.0191,-0.1982,0.0786
3153,-0.1288,-0.035,-0.0041,-0.1343,0.2203
3154,0.0764,0.1113,-0.1988,0.0046,0.1059
3155,0.0555,-0.1434,-0.1707,-0.2248,0.0924
3156,0.0688,0.001,0.1283,0.1561,0.2154
3157,0.2518,-0.121,-0.174,0.1356,-0.1897
3158,0,0,0,0,0
3159,0.1213,0.1231,0.0555,0.1195,-0.0283
3160,-0.084,-0.0596,0.0424,-0.0081,0.1166
3161,-0.0547,-0.1326,-0.1095,0.1699,0.0584
3162,0.1053,-0.0875,0.1327,-0.2098,0.0857
3163,0.0144,-0.0755,0.1436,-0.1052,-0.0768
3164,-0.0267,-0.1589,0.1429,-0.008,0.081
3165,-0.0804,0.03,0.1457,-0.0131,-0.0987
3166,-0.0611,-0.116,0.1009,-0.1514,0.2813
3167,-0.0413,0.0984,0.0706,0.0523,0.0541
3168,0.0547,-0.1634,0.2025,0.0952,0.1232
3169,-0.0953,-0.0323,-0.0324,0.0068,0.1565
3170,0.1626,-0.0295,-0.1045,-0.0442,-0.165
3171,0.0084,-0.0089,0.1802,-0.1291,-0.0694
3172,0.2341,0.1506,0.2237,-0.1656,-0.0273
3173,-0.097,-0.2257,0.028,-0.2007,-0.0541
3174,-0.0949,0.1375,0.0788,-0.0172,0.1244
3175,0.1529,0.2063,0.2308,0.082,0.1458
3176,-0.0498,0.0378,-0.1037,0.0946,0.0964
3177,-0.1181,0.0105,0.1094,-0.2739,-0.0657
3178,-0.2009,0.0901,-0.0528,-0.0237,0.1619
3179,0.0731,0.1002,0.1645,-0.0963,-0.1188
3180,0.1553,0.0232,-0.0115,0.0948,-0.0115
3181,0.2054,0.0054,0.0334,0.0081,0.1142
3182,-0.0105,0.1819,0.1509,-0.0223,-0.0685
3183,-0.0379,0.0283,0.1094,0.119,-0.0083
3184,-0.2716,-0.0018,0.1235,0.0917,0.0311
3185,0.26,-0.1626,0.2751,-0.0328,-0.0641
3186,-0.3302,-0.1327,-0.0006,-0.3103,0.1499
3187,0.0371,0.0814,0.1663,0.0623,-0.0126
3188,-0.0238,-0.2917,0.0532,-0.183,0.0832
3189,0.2042,-0.0972,0.2181,-0.1696,-0.0777
3190,-0.0258,-0.1848,-0.0391,0.0135,-0.3586
3191,-0.054,0.1039,0.0846,0.018,-0.0256
3192,0.2015,-0.059,-0.0004,0.0524,-0.0186
3193,0.2339,-0.1633,-0.0142,0.2269,-0.1619
3194,0.0699,0.0898,0.0566,0.1684,-0.0458
3195,0.0315,-0.0464,0.1489,-0.0551,-0.0969
3196,-0.0897,0.1902,-0.0203,0.2454,0.2035
3197,-0.0121,-0.1329,0.0704,-0.1589,-0.1746
3198,-0.167,0.0295,-0.3716,-0.0578,-0.0563
3199,-0.1352,0.1699,-0.0868,0.0351,0.0763
3200,-0.0681,-0.2107,0.1151,-0.0307,-0.165
3201,-0.2202,0.1187,0.0233,-0.0258,-0.2347
3202,-0.1121,-0.0848,0.1883,-0.0724,-0.0974
3203,0.0367,-0.0324,-0.1011,-0.0398,0.0269
3204,-0.0738,-0.0218,0.0434,0.2845,-0.0418
3205,0.0148,0.1083,-0.0656,-0.0556,0.0833
3206,-0.1242,-0.1287,0.0634,-0.0291,0.2119
3207,0.1803,0.1332,-0.0182,0.1085,0.0893
3208,0.0403,0.142,0.1469,0.1715,-0.3218
3209,0.0205,0.0216,0.1586,-0.0772,-0.0076
3210,-0.2205,0.0887,-0.0178,0.0188,0.005
3211,-0.1211,0.2934,-0.0583,0.2402,-0.1619
3212,-0.0641,-0.0257,-0.106,0.2121,-0.1394
3213,-0.1877,0.1191,0.1139,0.1436,0.232
3214,0.0241,0.3224,0.0601,0.0451,-0.061
3215,-0.0801,0.1356,0.1785,0.0457,0.0807
3216,-0.0538,0.0486,0.235,-0.2204,0.1549
3217,0.1297,0.12,0.0558,-0.1951,0.141
3218,-0.0052,0.0726,-0.0975,-0.1651,0.009
3219,-0.2286,0.143,-0.2045,0.2327,0.219
3220,-0.1109,-0.1787,0.0878,0.0595,0.0738
3221,0.1829,0.2254,-0.0941,-0.0841,-0.0444
3222,0.1044,0.0433,-0.0775,-0.1011,0.0028
3223,-0.0868,0.2117,-0.3408,-0.0775,-0.3244
3224,-0.0439,-0.0056,0.0105,-0.0075,-0.0296
3225,0.218,0.0315,0.111,0.00000602,0.179
3226,-0.2099,-0.1319,-0.0175,0.1707,0.0118
3227,-0.1204,0.02,-0.0281,-0.1221,-0.1193
3228,-0.0889,-0.0708,0.007,-0.0872,0.1097
3229,0.0408,-0.0689,-0.1637,-0.0566,0.1287
3230,0.0099,0.076,-0.214,0.205,-0.0819
3231,-0.0362,0.2235,-0.0188,0.0073,-0.3955
3232,0.0578,0.1502,-0.0693,0.1633,0.1093
3233,0.0013,0.1366,-0.0587,0.2495,0.1901
3234,0.0168,0.0008,0.0135,-0.1813,-0.0494
3235,-0.1881,-0.1073,-0.0457,0.1132,0.0318
3236,0.0753,-0.1017,0.1307,0.0437,-0.0111
3237,0.0108,0.0821,0.0063,-0.1016,0.1608
3238,-0.0089,-0.05,-0.0182,-0.1991,-0.0828
3239,-0.1101,-0.1587,0.0783,0.1418,0.1116
3240,0.2926,-0.1489,0.1441,-0.1353,0.1788
3241,0.0155,0.0127,0.1865,0.0869,0.1625
3242,0.1216,0.0744,0.2811,0.0631,0.0609
3243,-0.2369,0.0141,0.3033,0.222,0.2619
3244,0.2415,0.0622,-0.2269,0.0679,-0.2002
3245,-0.032,0.1253,-0.1748,-0.1097,0.0312
3246,0.0314,0.1677,-0.0074,0.0634,-0.2014
3247,-0.0618,0.0418,-0.3621,0.0043,-0.1566
3248,0.1995,-0.1663,-0.107,-0.1775,0.1368
3249,-0.052,-0.0797,0.0912,0.0912,0.0427
3250,-0.1888,0.0275,-0.0135,-0.1538,0.0941
3251,-0.2465,0.2165,0.0903,-0.0622,-0.0123
3252,0.3093,0.0792,0.0686,-0.0428,0.027
3253,-0.0256,-0.2388,0.0503,0.0182,-0.1731
3254,-0.0453,0.126,-0.0605,0.0894,-0.0031
3255,-0.0478,-0.1297,0.111,0.0448,0.1425
3256,0.0657,0.0764,0.0575,0.0679,-0.0945
3257,-0.0576,0.0001,-0.1132,0.0298,0.0814
3258,0.0578,0.0211,-0.0662,0.0787,0.1499
3259,-0.1692,0.2411,-0.0733,0.0888,-0.0981
3260,-0.0071,-0.1982,0.0652,-0.1459,-0.0985
3261,-0.2413,0.2415,0.0965,0.189,0.0468
3262,0.0306,0.0786,0.2389,0.1195,0.0734
3263,-0.0943,-0.0345,0.1456,0.0042,0.0487
3264,-0.135,0.0804,0.1776,-0.0229,0.1381
3265,-0.1175,0.1018,-0.0925,-0.0904,-0.0437
3266,-0.0195,-0.0753,-0.1007,-0.1138,0.1763
3267,-0.0178,-0.0602,-0.2421,0.003,0.07
3268,-0.1367,-0.2597,-0.2044,-0.1171,0.0817
3269,0.1443,-0.039,-0.0328,0.1537,-0.0586
3270,-0.086,-0.2573,0.0252,0.153,-0.1004
3271,0.1623,-0.1493,0.0575,0.0821,-0.0044
3272,0.0057,0.0606,-0.1169,-0.0608,0.2387
3273,0.1211,-0.1299,0.1537,0.009,0.0215
3274,0.0639,-0.0181,0.1325,0.1547,0.1191
3275,-0.0101,-0.1236,-0.1385,0.1198,-0.017
3276,-0.1109,0.2354,0.0219,0.1425,0.0482
3277,0.1332,0.0774,-0.2162,0.0017,0.0326
3278,0.0689,0.0859,-0.0269,-0.0262,-0.1006
3279,0.1834,-0.05,-0.0741,-0.1784,-0.1348
3280,0.0702,0.06,-0.039,0.0539,0.144
3281,-0.1141,-0.073,-0.0694,-0.0337,0.1587
3282,0.1323,-0.1252,0.0556,-0.0003,0.0189
3283,0.2313,0.0116,-0.1572,-0.0123,0.2276
3284,0.0716,-0.1236,0.0052,0.0937,0.2881
3285,0.0986,-0.0625,-0.0836,0.1545,0.2378
3286,0.166,-0.1362,-0.1125,0.1624,-0.0417
3287,-0.0861,0.0983,0.0782,-0.0475,0.0993
3288,-0.2197,0.0327,-0.1378,0.0567,-0.0834
3289,-0.121,-0.1487,-0.0516,0.0246,0.1344
3290,0.1256,-0.217,0.0756,0.1387,0.0202
3291,-0.0401,-0.2677,-0.2124,0.1957,-0.1196
3292,0.0045,-0.0888,0.0847,0.0396,0.2359
3293,0.0854,0.2326,-0.0165,-0.2615,0.0175
3294,-0.0524,-0.0767,0.1888,0.1425,-0.1178
3295,0.0748,0.1905,0.0719,-0.0715,-0.0554
3296,-0.0798,0.1301,-0.0656,-0.1643,-0.0698
3297,-0.0389,0.0866,0.0129,0.0811,-0.2461
3298,-0.0159,0.0181,-0.0032,0.0151,0.097
3299,0.0128,-0.0966,0.1224,0.0859,0.141
3300,0.0578,0.1025,0.0948,-0.0759,-0.14
3301,0.0161,0.1765,-0.1183,0.0427,-0.2067
3302,0.1431,-0.1134,-0.2046,0.0344,0.1222
3303,0.0517,0.1635,-0.23,-0.1874,-0.1306
3304,0.0936,-0.0862,0.1532,-0.0371,0.252
3305,0.1,-0.0339,-0.0291,-0.1288,0.2238
3306,-0.1683,-0.1504,-0.2016,0.0516,-0.1001
3307,0.0267,-0.0863,0.0664,-0.0443,0.0181
3308,-0.1309,0.0951,-0.1318,-0.0507,0.1277
3309,-0.0367,-0.1061,-0.0072,0.0277,-0.1791
3310,0,0,0,0,0
3311,-0.2512,-0.1663,0.1483,-0.2621,-0.0476
3312,0.081,-0.0418,-0.1537,0.1038,-0.1185
3313,0.0222,-0.1177,0.0603,0.0038,-0.0598
3314,0.0634,-0.035,0.027,-0.0341,0.0421
3315,0.2024,-0.1775,0.0732,0.0651,-0.1384
3316,0.2475,0.2786,0.1627,0.1966,-0.0385
3317,-0.0845,0.0209,-0.1751,0.1956,-0.0838
3318,-0.1374,0.1804,0.0337,0.1718,0.3527
3319,0.39,0.2727,0.2008,-0.4117,0.3386
3320,0.0242,-0.0738,-0.0699,-0.1923,-0.0815
3321,-0.0045,-0.13,-0.2662,0.0632,0.0925
3322,0.1848,-0.0573,0.1547,0.0816,0.1943
3323,0,0,0,0,0
3324,0.0318,-0.1393,0.0374,0.0186,-0.1393
3325,-0.0592,-0.0193,0.0667,0.203,0.0209
3326,0.1107,0.1336,0.1108,0.12,-0.131
3327,-0.0151,0.1869,-0.1117,0.092,0.141
3328,0.1619,-0.1587,-0.2103,0.1327,0.1012
3329,0.3067,-0.116,0.284,0.0605,-0.1104
3330,0.1088,-0.1248,0.2072,0.0419,0.0319
3331,0.1035,0.0313,-0.0722,-0.1086,-0.0004
3332,-0.0455,-0.0645,0.1626,0.0156,0.0353
3333,-0.1125,0.1239,-0.0338,-0.1051,-0.1423
3334,0.2099,-0.1619,-0.1576,0.073,-0.1767
3335,-0.1144,0.1733,0.181,-0.1678,-0.0391
3336,0.107,-0.337,-0.0221,0.0309,0.1869
3337,-0.1523,0.1923,-0.2125,-0.0605,-0.0078
3338,-0.1259,-0.0482,-0.0466,0.0801,-0.15
3339,-0.0551,-0.1134,0.1686,-0.2344,-0.0053
3340,0.0424,-0.1351,0.1402,-0.179,0.1034
3341,0.0965,0.2408,-0.0329,-0.0142,-0.029
3342,-0.1781,0.0529,-0.2426,0.069,0.0884
3343,0.2184,0.0421,-0.0417,-0.0158,0.0373
3344,-0.0849,-0.0794,0.1971,0.0601,0.0894
3345,0.0461,0.2181,0.0599,0.0559,0.0445
3346,0.2145,-0.3599,0.0237,0.1109,-0.2591
3347,-0.1513,-0.1099,-0.0759,-0.0164,-0.1659
3348,0.0337,-0.0748,-0.0456,0.0468,0.1079
3349,-0.0396,-0.0879,-0.1068,0.2225,0.0201
3350,-0.1797,0.0069,0.1985,-0.0788,-0.2091
3351,-0.0502,0.0741,0.2013,-0.001,-0.2552
3352,0.1467,0.0406,0.1441,-0.1715,-0.1708
3353,-0.1663,-0.2735,0.0716,0.0607,0.2616
3354,-0.1141,-0.094,-0.008,0.1741,0.1096
3355,0.0542,0.1733,-0.1395,0.1757,0.0593
3356,0,0,0,0,0
3357,0.044,-0.0093,0.0781,0.2291,-0.2637
3358,0.1376,0.0965,-0.0672,0.0105,-0.1663
3359,0.1588,0.1038,-0.1198,0.1463,-0.042
3360,0.1201,0.0886,-0.0103,0.0393,0.0135
3361,-0.1656,0.0252,0.0838,0.0165,0.112
3362,-0.0288,-0.0419,-0.1159,-0.1781,-0.1104
3363,0.0712,0.0931,-0.0435,0.1848,0.0699
3364,-0.2862,-0.0794,-0.0867,-0.0213,0.1411
3365,-0.2383,0.0831,-0.0142,-0.0762,-0.0253
3366,-0.0789,-0.1736,0.1353,-0.0909,0.0433
3367,0.1992,0.17,0.0782,-0.1566,0.1275
3368,0.1352,-0.0019,-0.0919,0.0796,-0.1774
3369,0.0639,0.084,-0.1585,-0.1706,0.0416
3370,-0.2953,-0.1596,-0.2315,-0.0524,-0.0399
3371,0,0,0,0,0
3372,0,0,0,0,0
3373,0.0254,-0.0156,0.1401,0.0785,0.0853
3374,-0.0302,-0.1623,-0.067,0.1339,-0.0019
3375,-0.1704,-0.026,-0.14,0.0089,0.0782
3376,-0.105,-0.1096,-0.1849,-0.1529,0.2101
3377,-0.0606,-0.0191,-0.131,0.1175,0.0386
3378,-0.1712,-0.0338,-0.04,0.0697,0.0847
3379,-0.0782,-0.1174,0.1332,0.0272,-0.0732
3380,-0.1632,0.1044,-0.1131,0.2463,-0.0236
3381,-0.0245,-0.0947,0.1121,-0.0682,0.0092
3382,0.1548,0.1261,0.1885,-0.2434,-0.1876
3383,0.1957,-0.0717,-0.0037,0.1222,0.1773
3384,-0.1039,-0.1904,0.0007,0.1214,0.0317
3385,-0.1289,-0.1411,0.0246,-0.1995,-0.1405
3386,0,0,0,0,0
3387,0.0133,-0.2107,-0.1446,0.0854,-0.2185
3388,0.0938,-0.0721,-0.0407,0.1943,-0.2012
3389,-0.0742,0.0669,-0.0079,0.0788,0.1304
3390,-0.126,0.1763,-0.186,0.1039,0.235
3391,0.1396,-0.238,0.2972,0.2348,-0.2503
3392,0.0175,-0.1136,-0.1222,-0.0113,-0.0406
3393,0.142,-0.0444,0.0471,0.0782,-0.0958
3394,-0.0639,-0.2126,0.1078,-0.1319,-0.0335
3395,-0.0129,-0.0626,0.0192,-0.2113,0.0949
3396,0,0,0,0,0
3397,-0.0892,0.0983,0.0125,-0.1442,-0.1111
3398,-0.1407,0.0229,0.1717,-0.0056,0.1249
3399,-0.1305,0.1176,0.0062,0.1595,-0.0228
3400,0.0526,0.1356,0.026,-0.1077,-0.1648
3401,0.126,0.23,-0.000197,0.0519,0.0529
3402,0.0617,0.0259,-0.2236,-0.0024,0.028
3403,0.1068,-0.0689,-0.0336,-0.0705,0.1318
3404,0.1419,0.0963,-0.0334,0.1153,-0.0943
3405,-0.0953,0.1669,-0.0897,-0.173,0.0586
3406,0.0585,-0.1105,-0.1075,0.0015,-0.1223
3407,0.0867,0.0686,-0.2184,-0.1554,-0.0975
3408,-0.1249,0.0144,-0.0678,-0.165,-0.1811
3409,-0.1611,-0.024,-0.0789,-0.1266,0.1291
3410,0.1931,0.1554,0.2461,0.2788,0.3331
3411,-0.1277,0.1439,-0.1046,0.0875,-0.0428
3412,0.0133,-0.0226,-0.1334,-0.0645,-0.1779
3413,-0.0332,-0.0962,-0.065,0.134,0.1911
3414,-0.0051,0.2413,0.0065,-0.0798,0.0278
3415,-0.1026,-0.205,-0.1699,0.1303,0.0081
3416,-0.1603,0.1927,0.0146,-0.0219,-0.2269
3417,-0.2388,0.1132,0.0895,0.1062,0.0387
3418,0.0647,-0.0259,0.1265,-0.0063,-0.0519
3419,0.1523,0.0212,0.2428,0.054,-0.2411
3420,0.0296,0.0245,-0.0482,-0.1856,-0.0125
3421,0.1498,-0.0992,-0.0501,-0.1355,0.0894
3422,-0.058,-0.1176,-0.0004,0.1122,0.0946
3423,0.1068,-0.0913,0.2413,-0.0427,0.1195
3424,-0.2401,-0.0741,0.1739,-0.0104,0.043
3425,-0.167,-0.0685,0.2452,0.0653,-0.0645
3426,-0.1573,-0.1081,0.3357,-0.0684,0.0832
3427,-0.1865,0.2542,-0.173,-0.1114,-0.0798
3428,0.1097,-0.0543,0.1664,0.0197,-0.024
3429,0,0,0,0,0
3430,0.0527,-0.1031,0.2242,-0.0032,0.2206
3431,-0.0214,0.0545,0.1763,0.0028,0.1624
3432,0.0995,0.0394,0.1921,-0.2998,0.118
3433,-0.0204,0.3594,0.1811,0.014,0.1093
3434,0.1473,0.0622,-0.152,0.0031,0.1345
3435,0.0665,0.0412,0.1348,0.1714,0.0369
3436,-0.225,-0.1378,-0.1313,0.1604,0.1462
3437,0.0239,0.183,-0.1289,0.061,0.2049
3438,0.0946,-0.0578,0.0458,0.046,0.0672
3439,0.075,-0.0627,0.11,0.0874,0.0423
3440,0.0626,-0.0887,0.1639,-0.1807,-0.0614
3441,-0.0812,-0.0786,0.2164,0.21,-0.1441
3442,0.0621,0.0248,0.0453,-0.0205,0.193
3443,0.0592,-0.0077,-0.0911,-0.1987,-0.2566
3444,-0.0904,0.0019,0.0547,-0.0581,-0.1428
3445,-0.1521,-0.1609,-0.0384,-0.2193,0.1259
3446,-0.087,-0.2666,0.2272,-0.1658,-0.0237
3447,-0.0326,-0.2378,0.0092,-0.0582,-0.1104
3448,0.1484,0.026,0.0705,-0.0254,-0.0435
3449,0.1364,-0.0133,-0.0577,-0.1768,0.0186
3450,0.0148,0.3196,-0.1592,0.1731,-0.0709
3451,-0.0783,-0.0671,-0.0586,0.1026,0.0237
3452,-0.1353,0.0485,0.1748,-0.0972,-0.2133
3453,-0.2799,-0.0898,-0.3348,-0.1102,-0.0219
3454,-0.1757,-0.0258,-0.1405,0.0627,-0.1148
3455,-0.2686,0.1367,0.0795,0.0084,-0.3705
3456,0.1606,-0.0196,0.1202,-0.0794,-0.0032
3457,0.0962,-0.0987,-0.0242,-0.0701,0.1647
3458,-0.126,0.0685,-0.1386,0.0234,-0.1763
3459,0,0,0,0,0
3460,0.129,-0.1342,0.1005,0.0942,0.044
3461,0.223,0.2923,-0.0552,0.0696,-0.1482
3462,-0.112,0.1407,0.0862,0.0321,0.0765
3463,0.1577,0.1263,0.0284,-0.0764,-0.2438
3464,-0.0531,-0.0892,0.0861,-0.1581,0.1827
3465,-0.1855,0.2517,0.1398,0.0359,0.341
3466,-0.1775,-0.127,0.1997,-0.1088,0.1406
3467,0.0596,-0.0677,-0.1518,-0.0342,0.1408
3468,0.1074,-0.0691,-0.0943,0.0055,0.1069
3469,-0.1312,-0.2206,0.0452,-0.0383,-0.1442
3470,-0.0014,-0.184,-0.1225,0.1965,-0.0789
3471,0.1107,-0.0492,0.0038,-0.0654,-0.0648
3472,-0.0378,-0.0055,0.1428,0.0905,-0.1823
3473,0.0461,-0.1728,0.1024,-0.0936,0.1226
3474,0.0311,0.1605,-0.0891,-0.0064,-0.1133
3475,0.0522,-0.2509,0.0644,-0.0284,-0.1176
3476,-0.0979,0.109,-0.0349,0.1588,-0.0763
3477,0.1078,0.0532,-0.0623,0.2254,-0.0394
3478,0.0172,0.0313,0.205,-0.3233,-0.2385
3479,-0.1839,-0.0517,-0.1688,-0.0602,-0.0927
3480,-0.0603,-0.2903,-0.0871,-0.0866,-0.2977
3481,-0.0776,0.0458,0.3135,-0.0939,0.082
3482,0.0152,0.1532,-0.1475,0.1217,-0.0087
3483,0,0,0,0,0
3484,-0.1697,0.0864,0.1098,0.284,-0.0547
3485,0.0189,0.0227,-0.0111,-0.241,0.1358
3486,-0.0913,0.0218,0.0518,-0.247,0.1651
3487,-0.127,0.351,0.329,-0.00014,0.194
3488,-0.1292,0.0037,-0.053,0.0576,-0.2469
3489,-0.03,0.1375,-0.2194,0.1342,0.0935
3490,0,0,0,0,0
3491,-0.1452,-0.1134,-0.1116,-0.0782,0.1751
3492,0.1549,-0.0915,0.2142,0.1198,0.2264
3493,0.2097,0.264,0.2197,-0.0729,0.1025
3494,0,0,0,0,0
3495,-0.1907,-0.059,0.1411,0.1745,-0.0419
3496,-0.0686,-0.0434,0.0248,0.0028,-0.0769
3497,-0.3552,-0.0058,-0.0926,-0.1643,-0.2253
3498,-0.0871,-0.117,0.0141,-0.1913,-0.2158
3499,-0.2386,-0.0097,0.0015,-0.157,0.1234
3500,0.2194,-0.1433,-0.1098,0.1279,0.04
3501,0.0383,0.0564,-0.0868,0.1816,0.0733
3502,0,0,0,0,0
3503,0,0,0,0,0
3504,0,0,0,0,0
3505,0,0,0,0,0
3506,-0.0636,-0.21,0.0486,0.0053,0.1079
3507,-0.2508,0.0588,0.0764,0.1609,-0.0134
3508,-0.1043,-0.0898,-0.1189,-0.0357,0.1909
3509,-0.0405,0.114,-0.1428,-0.0118,-0.139
3510,-0.1991,0.0871,0.0542,0.0654,0.2591
3511,-0.1255,-0.0771,-0.0086,-0.1295,0.2061
3512,-0.0682,0.0745,-0.2723,0.0589,0.0122
3513,0.1286,-0.0475,-0.0591,0.2588,-0.0857
3514,-0.0451,-0.0007,-0.112,-0.0315,-0.0019
3515,-0.2781,0.1929,0.0474,0.065,0.1644
3516,0.1138,-0.0454,0.077,-0.1139,0.0741
3517,-0.0307,0.0141,0.1335,0.0495,-0.1155
3518,0.0292,0.1101,0.043,0.0949,-0.0373
3519,0.1202,0.1268,-0.1153,-0.2282,0.0772
3520,0.1011,-0.2684,0.0857,-0.1754,-0.2175
3521,-0.1501,0.2337,-0.0848,-0.0284,-0.1315
3522,-0.0338,-0.1397,0.1888,-0.1444,0.0136
3523,-0.028,-0.0613,0.0983,-0.0817,-0.0647
3524,-0.1322,-0.084,0.0754,0.0169,-0.0284
3525,0.0024,-0.0005,-0.1547,0.2652,0.0823
3526,-0.0751,0.0581,0.2453,-0.0457,0.0789
3527,0.0169,0.1624,0.0855,0.2316,0.0237
3528,-0.0894,0.132,0.1196,-0.1835,0.0267
3529,-0.2571,-0.0545,0.2098,0.0088,-0.1079
3530,0.106,-0.1987,0.0935,-0.0212,-0.0658
3531,-0.0474,0.1011,0.2507,0.1253,0.0537
3532,0.0799,-0.0025,-0.0124,-0.1246,0.0136
3533,-0.0548,0.0681,0.0186,-0.1012,0.0464
3534,-0.1597,-0.0627,0.0786,-0.1439,-0.1627
3535,0.034,0.2101,-0.1482,0.0627,-0.0871
3536,0,0,0,0,0
3537,0.0997,-0.0101,0.1005,-0.1153,0.1153
3538,-0.0196,-0.1297,-0.1622,0.0444,-0.0623
3539,-0.0784,0.0551,-0.0321,-0.1608,0.0789
3540,0.0204,-0.0242,-0.0725,0.2352,-0.1044
3541,0.0976,0.1825,-0.094,0.025,0.0506
3542,-0.1532,-0.0629,0.0537,0.0922,0.0968
3543,0.1422,0.1233,0.2073,0.072,-0.1242
3544,0.1091,-0.1004,-0.2662,-0.0578,-0.0048
3545,0.131,0.0091,0.0649,0.0534,0.2046
3546,-0.0419,0.0346,0.1261,-0.1627,-0.1214
3547,-0.1648,-0.0803,0.0015,0.2377,-0.0179
3548,-0.1854,-0.273,0.0275,-0.1967,-0.1245
3549,-0.1994,0.0384,0.0954,-0.0408,-0.0948
3550,-0.1063,-0.2019,-0.1654,0.0872,-0.1441
3551,-0.0128,-0.0531,-0.0654,-0.0216,0.0929
3552,-0.0867,0.1835,0.0432,0.1333,0.0608
3553,0.0149,-0.1563,-0.0831,-0.1568,-0.0684
3554,-0.0226,0.0227,0.0508,0.1003,0.1111
3555,0.0411,-0.0367,0.1196,0.1106,0.0581
3556,-0.0826,-0.1498,0.0973,-0.3085,0.2589
